,Date,count_0,count_1,count_2,status
1522,2021-03-15,5,6,7,0.0
1523,2021-03-16,5,18,33,1.0
1524,2021-03-17,3,8,25,0.0
1525,2021-03-18,0,8,19,1.0
1526,2021-03-19,1,4,15,0.0
1527,2021-03-20,2,3,11,
1528,2021-03-21,2,1,7,
1529,2021-03-22,2,10,24,1.0
1530,2021-03-23,7,5,11,0.0
1531,2021-03-24,0,2,2,0.0
1532,2021-03-25,1,6,5,1.0
1533,2021-03-26,2,7,4,1.0
1534,2021-03-27,0,4,15,
1535,2021-03-28,9,8,32,
1536,2021-03-29,2,7,13,1.0
1537,2021-03-30,11,11,33,1.0
1538,2021-03-31,4,6,8,0.0
1539,2021-04-01,5,11,14,1.0
1540,2021-04-02,0,6,14,
1541,2021-04-03,2,6,25,
1542,2021-04-04,22,17,73,
1543,2021-04-05,3,6,14,
1544,2021-04-06,4,16,22,
1545,2021-04-07,4,8,21,1.0
1546,2021-04-08,4,8,26,1.0
1547,2021-04-09,7,12,16,0.0
1548,2021-04-10,2,11,15,
1549,2021-04-11,6,5,18,
1550,2021-04-12,3,20,45,1.0
1551,2021-04-13,9,17,38,0.0
1552,2021-04-14,7,28,31,1.0
1553,2021-04-15,8,10,21,1.0
1554,2021-04-16,1,10,17,1.0
1555,2021-04-17,5,15,19,
1556,2021-04-18,1,4,15,
1557,2021-04-19,11,32,34,1.0
1558,2021-04-20,12,24,41,1.0
1559,2021-04-21,6,7,22,0.0
1560,2021-04-22,4,13,9,0.0
1561,2021-04-23,5,16,28,1.0
1562,2021-04-24,2,10,17,
1563,2021-04-25,6,12,35,
1564,2021-04-26,15,20,120,1.0
1565,2021-04-27,4,10,20,1.0
1566,2021-04-28,6,12,18,0.0
1567,2021-04-29,12,6,50,0.0
1568,2021-04-30,12,13,36,
1569,2021-05-01,5,13,36,
1570,2021-05-02,1,7,25,
1571,2021-05-03,4,16,29,0.0
1572,2021-05-04,11,18,23,0.0
1573,2021-05-05,10,10,22,0.0
1574,2021-05-06,3,15,36,1.0
1575,2021-05-07,3,10,17,1.0
1576,2021-05-08,4,5,5,
1577,2021-05-09,1,8,54,
1578,2021-05-10,2,19,53,0.0
1579,2021-05-11,24,26,40,0.0
1580,2021-05-12,26,25,37,0.0
1581,2021-05-13,20,23,30,0.0
1582,2021-05-14,14,16,33,1.0
1583,2021-05-15,49,46,67,
1584,2021-05-16,8,15,14,
1585,2021-05-17,8,10,18,0.0
1586,2021-05-18,15,26,43,1.0
1587,2021-05-19,7,11,39,0.0
1588,2021-05-20,9,13,20,0.0
1589,2021-05-21,7,9,42,1.0
1590,2021-05-22,7,19,35,
1591,2021-05-23,15,12,54,
1592,2021-05-24,1,2,7,1.0
1593,2021-05-25,2,18,21,1.0
1594,2021-05-26,3,21,22,1.0
1595,2021-05-27,3,11,23,0.0
1596,2021-05-28,3,15,10,1.0
1597,2021-05-29,0,8,19,
1598,2021-05-30,4,10,4,
1599,2021-05-31,6,4,22,1.0
1600,2021-06-01,32,29,218,1.0
1601,2021-06-02,28,29,111,1.0
1602,2021-06-03,11,26,68,1.0
1603,2021-06-04,18,21,65,0.0
1604,2021-06-05,13,11,71,
1605,2021-06-06,5,9,46,
1606,2021-06-07,6,12,25,0.0
1607,2021-06-08,6,28,53,0.0
1608,2021-06-09,3,8,6,0.0
1609,2021-06-10,3,9,11,1.0
1610,2021-06-11,5,11,23,1.0
1611,2021-06-12,10,7,66,
1612,2021-06-13,3,6,16,
1613,2021-06-14,2,4,18,
1614,2021-06-15,7,12,12,1.0
1615,2021-06-16,1,7,25,0.0
1616,2021-06-17,2,9,53,1.0
1617,2021-06-18,11,18,29,0.0
1618,2021-06-19,3,10,17,
1619,2021-06-20,7,17,17,
1620,2021-06-21,5,30,30,0.0
1621,2021-06-22,2,9,12,1.0
1622,2021-06-23,15,17,17,1.0
1623,2021-06-24,4,25,22,1.0
1624,2021-06-25,6,17,25,1.0
1625,2021-06-26,2,5,20,
1626,2021-06-27,2,10,25,
1627,2021-06-28,6,20,20,1.0
1628,2021-06-29,6,12,24,1.0
1629,2021-06-30,7,26,24,1.0
1630,2021-07-01,5,26,22,0.0
1631,2021-07-02,5,14,19,0.0
1632,2021-07-03,10,16,14,
1633,2021-07-04,4,5,10,
1634,2021-07-05,6,31,16,1.0
1635,2021-07-06,26,46,24,0.0
1636,2021-07-07,6,17,26,0.0
1637,2021-07-08,2,11,12,1.0
1638,2021-07-09,4,7,12,0.0
1639,2021-07-10,5,5,11,
1640,2021-07-11,2,3,9,
1641,2021-07-12,7,14,20,1.0
1642,2021-07-13,4,9,12,1.0
1643,2021-07-14,5,17,32,0.0
1644,2021-07-15,13,30,29,1.0
1645,2021-07-16,6,12,24,0.0
1646,2021-07-17,5,8,15,
1647,2021-07-18,1,8,8,
1648,2021-07-19,6,14,14,0.0
1649,2021-07-20,7,9,13,0.0
1650,2021-07-21,7,11,12,0.0
1651,2021-07-22,6,8,20,1.0
1652,2021-07-23,3,11,16,1.0
1653,2021-07-24,4,9,9,
1654,2021-07-25,3,4,13,
1655,2021-07-26,5,16,16,0.0
1656,2021-07-27,13,19,45,0.0
1657,2021-07-28,6,13,20,0.0
1658,2021-07-29,1,23,25,1.0
1659,2021-07-30,6,10,19,0.0
1660,2021-07-31,12,20,16,
1661,2021-08-01,1,5,18,
1662,2021-08-02,6,12,33,1.0
1663,2021-08-03,8,17,34,1.0
1664,2021-08-04,6,21,24,1.0
1665,2021-08-05,12,24,69,0.0
1666,2021-08-06,2,4,31,0.0
1667,2021-08-07,3,9,9,
1668,2021-08-08,7,16,25,
1669,2021-08-09,6,8,8,0.0
1670,2021-08-10,4,6,14,0.0
1671,2021-08-11,8,11,21,0.0
1672,2021-08-12,0,3,10,0.0
1673,2021-08-13,7,11,28,0.0
1674,2021-08-14,2,5,15,
1675,2021-08-15,2,3,12,
1676,2021-08-16,3,4,13,0.0
1677,2021-08-17,17,17,23,0.0
1678,2021-08-18,7,8,13,1.0
1679,2021-08-19,11,10,25,0.0
1680,2021-08-20,13,20,52,0.0
1681,2021-08-21,7,6,23,
1682,2021-08-22,4,7,10,
1683,2021-08-23,6,13,22,1.0
1684,2021-08-24,9,5,22,1.0
1685,2021-08-25,5,19,40,1.0
1686,2021-08-26,2,15,11,1.0
1687,2021-08-27,5,5,18,1.0
1688,2021-08-28,1,4,6,
1689,2021-08-29,1,5,8,
1690,2021-08-30,4,14,11,1.0
1691,2021-08-31,2,10,25,1.0
1692,2021-09-01,6,6,25,0.0
1693,2021-09-02,2,3,26,0.0
1694,2021-09-03,3,5,11,1.0
1695,2021-09-04,1,11,34,
1696,2021-09-05,10,4,13,
1697,2021-09-06,3,3,24,0.0
1698,2021-09-07,2,9,30,0.0
1699,2021-09-08,2,2,34,0.0
1700,2021-09-09,3,1,29,1.0
1701,2021-09-10,7,11,59,1.0
1702,2021-09-11,8,19,81,
1703,2021-09-12,0,8,31,
1704,2021-09-13,6,3,21,0.0
1705,2021-09-14,6,9,29,0.0
1706,2021-09-15,4,5,26,0.0
1707,2021-09-16,1,3,21,0.0
1708,2021-09-17,10,9,42,0.0
1709,2021-09-18,0,7,16,
1710,2021-09-19,2,2,11,
1711,2021-09-20,13,3,15,
1712,2021-09-21,4,6,15,
1713,2021-09-22,6,7,18,0.0
1714,2021-09-23,4,15,23,1.0
1715,2021-09-24,5,6,15,1.0
1716,2021-09-25,1,3,13,
1717,2021-09-26,4,4,12,
1718,2021-09-27,3,12,36,1.0
1719,2021-09-28,3,5,12,0.0
1720,2021-09-29,4,12,16,0.0
1721,2021-09-30,2,4,17,1.0
1722,2021-10-01,10,11,16,0.0
1723,2021-10-02,11,12,34,
1724,2021-10-03,0,3,2,
1725,2021-10-04,10,9,27,0.0
1726,2021-10-05,8,13,14,1.0
1727,2021-10-06,10,11,19,0.0
1728,2021-10-07,3,13,4,1.0
1729,2021-10-08,8,26,29,0.0
1730,2021-10-09,6,10,22,
1731,2021-10-10,4,2,16,
1732,2021-10-11,1,3,25,
1733,2021-10-12,6,11,10,0.0
1734,2021-10-13,9,11,20,0.0
1735,2021-10-14,6,9,22,1.0
1736,2021-10-15,10,18,20,1.0
1737,2021-10-16,0,2,7,
1738,2021-10-17,4,6,17,
1739,2021-10-18,5,9,25,0.0
1740,2021-10-19,6,7,13,1.0
1741,2021-10-20,5,8,24,0.0
1742,2021-10-21,4,12,35,1.0
1743,2021-10-22,0,6,18,0.0
1744,2021-10-23,6,21,48,
1745,2021-10-24,2,1,8,
1746,2021-10-25,2,7,7,1.0
1747,2021-10-26,7,6,15,1.0
1748,2021-10-27,3,12,17,1.0
1749,2021-10-28,5,1,19,0.0
1750,2021-10-29,4,4,27,0.0
1751,2021-10-30,4,7,10,
1752,2021-10-31,2,7,18,
1753,2021-11-01,5,8,20,1.0
1754,2021-11-02,3,7,8,0.0
1755,2021-11-03,6,5,4,1.0
1756,2021-11-04,1,3,8,0.0
1757,2021-11-05,0,3,10,1.0
1758,2021-11-06,1,3,6,
1759,2021-11-07,1,5,2,
1760,2021-11-08,6,5,6,1.0
1761,2021-11-09,2,4,6,1.0
1762,2021-11-10,0,5,30,1.0
1763,2021-11-11,3,2,19,0.0
1764,2021-11-12,0,8,10,1.0
1765,2021-11-13,3,3,9,
1766,2021-11-14,0,1,6,
1767,2021-11-15,1,4,16,1.0
1768,2021-11-16,1,4,8,1.0
1769,2021-11-17,0,5,14,1.0
1770,2021-11-18,0,3,22,1.0
1771,2021-11-19,4,6,20,0.0
1772,2021-11-20,0,1,1,
1773,2021-11-21,11,18,11,
1774,2021-11-22,5,3,17,0.0
1775,2021-11-23,4,11,31,0.0
1776,2021-11-24,4,7,17,0.0
1777,2021-11-25,0,2,1,1.0
1778,2021-11-26,7,1,20,0.0
1779,2021-11-27,11,7,29,
1780,2021-11-28,3,8,25,
1781,2021-11-29,9,14,46,0.0
1782,2021-11-30,8,28,42,1.0
1783,2021-12-01,4,7,13,1.0
1784,2021-12-02,6,6,26,1.0
1785,2021-12-03,1,2,5,0.0
1786,2021-12-04,3,4,13,
1787,2021-12-05,1,4,10,
1788,2021-12-06,0,7,19,0.0
1789,2021-12-07,4,4,12,1.0
1790,2021-12-08,0,8,20,1.0
1791,2021-12-09,3,17,24,1.0
1792,2021-12-10,1,6,29,0.0
1793,2021-12-11,0,1,12,
1794,2021-12-12,4,5,14,
1795,2021-12-13,4,3,15,0.0
1796,2021-12-14,2,7,17,0.0
1797,2021-12-15,2,6,14,1.0
1798,2021-12-16,1,4,12,1.0
1799,2021-12-17,1,6,14,1.0
1800,2021-12-18,0,3,8,
1801,2021-12-19,2,3,7,
1802,2021-12-20,5,14,26,0.0
1803,2021-12-21,5,16,25,1.0
1804,2021-12-22,5,13,75,1.0
1805,2021-12-23,6,8,27,1.0
1806,2021-12-24,6,21,35,1.0
1807,2021-12-25,5,9,15,
1808,2021-12-26,3,4,15,
1809,2021-12-27,4,16,29,1.0
1810,2021-12-28,1,9,40,1.0
1811,2021-12-29,7,18,39,1.0
1812,2021-12-30,5,10,49,0.0
1813,2021-12-31,1,9,13,
1814,2022-01-01,3,1,12,
1815,2022-01-02,4,5,32,
1816,2022-01-03,3,8,18,1.0
1817,2022-01-04,3,9,20,1.0
1818,2022-01-05,1,10,16,0.0
1819,2022-01-06,6,12,21,0.0
1820,2022-01-07,3,3,25,0.0
1821,2022-01-08,1,5,16,
1822,2022-01-09,2,4,8,
1823,2022-01-10,6,14,22,1.0
1824,2022-01-11,8,14,11,1.0
1825,2022-01-12,9,13,27,1.0
1826,2022-01-13,5,8,29,1.0
1827,2022-01-14,5,9,32,0.0
1828,2022-01-15,0,2,7,
1829,2022-01-16,0,1,12,
1830,2022-01-17,2,6,14,1.0
1831,2022-01-18,3,11,17,0.0
1832,2022-01-19,4,4,12,0.0
1833,2022-01-20,5,7,32,0.0
1834,2022-01-21,6,9,8,0.0
1835,2022-01-22,4,3,9,
1836,2022-01-23,10,31,42,
1837,2022-01-24,10,15,7,1.0
1838,2022-01-25,4,7,7,0.0
1839,2022-01-26,7,13,15,0.0
1840,2022-01-27,10,11,46,
1841,2022-01-28,1,7,9,
1842,2022-01-29,2,1,5,
1843,2022-01-30,1,3,8,
1844,2022-01-31,3,4,7,
1845,2022-02-01,2,3,12,
1846,2022-02-02,3,5,6,
1847,2022-02-03,2,3,4,
1848,2022-02-04,0,2,13,
1849,2022-02-05,4,6,11,
1850,2022-02-06,0,1,19,
1851,2022-02-07,1,8,11,1.0
1852,2022-02-08,8,8,333,1.0
1853,2022-02-09,7,21,264,1.0
1854,2022-02-10,8,23,55,1.0
1855,2022-02-11,6,5,26,0.0
1856,2022-02-12,5,4,15,
1857,2022-02-13,8,5,9,
1858,2022-02-14,13,14,18,0.0
1859,2022-02-15,4,10,32,0.0
1860,2022-02-16,3,10,55,1.0
1861,2022-02-17,2,10,18,1.0
1862,2022-02-18,5,3,13,0.0
1863,2022-02-19,3,5,10,
1864,2022-02-20,2,2,14,
1865,2022-02-21,5,2,10,0.0
1866,2022-02-22,16,19,31,0.0
1867,2022-02-23,5,13,19,1.0
1868,2022-02-24,1,9,11,0.0
1869,2022-02-25,6,7,13,1.0
1870,2022-02-26,4,3,10,
1871,2022-02-27,0,0,2,
1872,2022-02-28,5,2,9,
1873,2022-03-01,1,10,7,1.0
1874,2022-03-02,1,9,4,0.0
1875,2022-03-03,0,6,5,1.0
1876,2022-03-04,1,4,11,0.0
1877,2022-03-05,0,0,1,
1878,2022-03-06,1,0,2,
1879,2022-03-07,38,37,31,0.0
1880,2022-03-08,32,25,38,0.0
1881,2022-03-09,14,14,67,1.0
1882,2022-03-10,4,8,34,1.0
1883,2022-03-11,9,10,11,0.0
1884,2022-03-12,0,3,9,
1885,2022-03-13,3,1,8,
1886,2022-03-14,1,5,17,0.0
1887,2022-03-15,5,15,26,0.0
1888,2022-03-16,15,21,64,1.0
1889,2022-03-17,6,22,28,1.0
1890,2022-03-18,6,8,22,1.0
1891,2022-03-19,2,11,11,
1892,2022-03-20,2,4,13,
1893,2022-03-21,3,6,11,1.0
1894,2022-03-22,2,12,10,0.0
1895,2022-03-23,6,7,12,1.0
1896,2022-03-24,3,14,22,0.0
1897,2022-03-25,12,20,55,0.0
1898,2022-03-26,0,5,18,
1899,2022-03-27,4,8,33,
1900,2022-03-28,5,9,21,0.0
1901,2022-03-29,21,12,31,1.0
1902,2022-03-30,3,6,15,1.0
1903,2022-03-31,2,2,11,0.0
1904,2022-04-01,0,13,7,0.0
1905,2022-04-02,1,1,6,
1906,2022-04-03,0,1,2,
1907,2022-04-04,0,1,4,
1908,2022-04-05,1,2,10,
1909,2022-04-06,5,6,45,0.0
1910,2022-04-07,11,5,22,0.0
1911,2022-04-08,2,2,4,1.0
1912,2022-04-09,1,2,9,
1913,2022-04-10,2,1,17,
1914,2022-04-11,5,13,9,0.0
1915,2022-04-12,7,5,3,0.0
1916,2022-04-13,7,12,15,1.0
1917,2022-04-14,13,19,26,0.0
1918,2022-04-15,9,23,36,0.0
1919,2022-04-16,3,8,7,
1920,2022-04-17,6,5,48,
1921,2022-04-18,3,7,3,0.0
1922,2022-04-19,6,9,20,1.0
1923,2022-04-20,0,5,21,1.0
1924,2022-04-21,1,6,27,0.0
1925,2022-04-22,4,9,18,0.0
1926,2022-04-23,6,8,19,
1927,2022-04-24,0,5,20,
1928,2022-04-25,14,6,17,0.0
1929,2022-04-26,7,5,7,1.0
1930,2022-04-27,17,23,28,0.0
1931,2022-04-28,13,16,21,1.0
1932,2022-04-29,10,15,11,1.0
1933,2022-04-30,5,4,9,
1934,2022-05-01,0,2,4,
1935,2022-05-02,3,4,11,
1936,2022-05-03,7,9,16,0.0
1937,2022-05-04,2,6,14,1.0
1938,2022-05-05,5,9,5,1.0
1939,2022-05-06,5,7,9,0.0
1940,2022-05-07,11,12,30,
1941,2022-05-08,2,8,5,
1942,2022-05-09,11,5,9,0.0
1943,2022-05-10,8,4,12,1.0
1944,2022-05-11,8,3,8,0.0
1945,2022-05-12,14,16,26,0.0
1946,2022-05-13,5,9,20,1.0
1947,2022-05-14,1,11,7,
1948,2022-05-15,2,3,16,
1949,2022-05-16,4,5,15,1.0
1950,2022-05-17,0,8,26,1.0
1951,2022-05-18,8,10,51,1.0
1952,2022-05-19,12,19,27,0.0
1953,2022-05-20,3,7,13,1.0
1954,2022-05-21,5,3,11,
1955,2022-05-22,2,6,7,
1956,2022-05-23,6,13,11,1.0
1957,2022-05-24,7,5,7,0.0
1958,2022-05-25,6,5,6,1.0
1959,2022-05-26,4,10,19,0.0
1960,2022-05-27,2,6,9,1.0
1961,2022-05-28,0,2,1,
1962,2022-05-29,1,2,10,
1963,2022-05-30,4,14,7,1.0
1964,2022-05-31,5,8,23,1.0
1965,2022-06-01,6,9,21,0.0
1966,2022-06-02,5,6,13,0.0
1967,2022-06-03,0,2,4,
1968,2022-06-04,0,3,12,
1969,2022-06-05,1,2,5,
1970,2022-06-06,1,5,5,1.0
1971,2022-06-07,2,5,6,0.0
1972,2022-06-08,3,8,8,1.0
1973,2022-06-09,1,1,6,0.0
1974,2022-06-10,4,6,27,0.0
1975,2022-06-11,1,8,15,
1976,2022-06-12,9,8,9,
1977,2022-06-13,9,11,10,0.0
1978,2022-06-14,7,4,14,0.0
1979,2022-06-15,1,4,22,0.0
1980,2022-06-16,3,1,11,0.0
1981,2022-06-17,2,2,6,0.0
1982,2022-06-18,2,1,3,
1983,2022-06-19,1,2,8,
1984,2022-06-20,6,3,14,0.0
1985,2022-06-21,6,21,20,1.0
1986,2022-06-22,8,11,19,0.0
1987,2022-06-23,6,7,9,0.0
1988,2022-06-24,3,3,5,1.0
1989,2022-06-25,0,0,4,
1990,2022-06-26,1,2,2,
1991,2022-06-27,7,13,9,1.0
1992,2022-06-28,2,16,11,0.0
1993,2022-06-29,9,31,35,0.0
1994,2022-06-30,10,9,24,0.0
1995,2022-07-01,6,11,38,0.0
1996,2022-07-02,10,7,16,
1997,2022-07-03,8,3,8,
1998,2022-07-04,11,13,26,0.0
1999,2022-07-05,14,21,52,1.0
2000,2022-07-06,12,9,34,0.0
2001,2022-07-07,11,11,13,1.0
2002,2022-07-08,6,18,34,1.0
2003,2022-07-09,1,3,5,
2004,2022-07-10,2,2,9,
2005,2022-07-11,2,7,7,0.0
2006,2022-07-12,13,14,19,0.0
2007,2022-07-13,7,15,16,1.0
2008,2022-07-14,0,7,7,1.0
2009,2022-07-15,6,14,17,1.0
2010,2022-07-16,4,10,17,
2011,2022-07-17,0,5,8,
2012,2022-07-18,5,12,14,1.0
2013,2022-07-19,2,4,13,0.0
2014,2022-07-20,2,1,10,1.0
2015,2022-07-21,3,4,7,1.0
2016,2022-07-22,3,11,22,1.0
2017,2022-07-23,4,4,13,
2018,2022-07-24,2,2,9,
2019,2022-07-25,2,13,12,0.0
2020,2022-07-26,5,12,16,0.0
2021,2022-07-27,4,12,14,1.0
2022,2022-07-28,10,4,24,0.0
2023,2022-07-29,6,14,19,1.0
2024,2022-07-30,8,3,2,
2025,2022-07-31,0,1,6,
2026,2022-08-01,6,6,13,0.0
2027,2022-08-02,17,22,144,0.0
2028,2022-08-03,12,12,79,1.0
2029,2022-08-04,19,12,58,0.0
2030,2022-08-05,13,14,22,1.0
2031,2022-08-06,5,8,30,
2032,2022-08-07,1,4,4,
2033,2022-08-08,1,1,7,0.0
2034,2022-08-09,3,5,8,1.0
2035,2022-08-10,2,12,11,0.0
2036,2022-08-11,3,7,12,1.0
2037,2022-08-12,10,31,143,1.0
2038,2022-08-13,5,18,33,
2039,2022-08-14,7,19,50,
2040,2022-08-15,1,2,17,1.0
2041,2022-08-16,1,3,8,1.0
2042,2022-08-17,7,5,18,1.0
2043,2022-08-18,4,10,34,0.0
2044,2022-08-19,4,4,11,1.0
2045,2022-08-20,0,1,14,
